Country,Date,Volume
NewZealand,10/17/2019,16
NewZealand,10/18/2016,0
NewZealand,10/18/2017,910
NewZealand,10/18/2018,119
NewZealand,10/18/2019,13
NewZealand,10/19/2016,0
NewZealand,10/19/2017,322
NewZealand,10/19/2018,92
NewZealand,10/19/2019,11
NewZealand,10/2/2016,0
NewZealand,10/2/2017,2
NewZealand,10/2/2018,185
NewZealand,10/2/2019,17
NewZealand,10/20/2016,0
NewZealand,10/20/2017,213
NewZealand,10/20/2018,71
NewZealand,10/20/2019,24
NewZealand,10/21/2016,0
NewZealand,10/21/2017,100
NewZealand,10/21/2018,67
NewZealand,10/21/2019,28
NewZealand,10/22/2016,0
NewZealand,10/22/2017,72
NewZealand,10/22/2018,60
NewZealand,10/22/2019,31
NewZealand,10/23/2016,0
NewZealand,10/23/2017,42
NewZealand,10/23/2018,82
NewZealand,10/23/2019,20
NewZealand,10/24/2016,1
NewZealand,10/24/2017,69
NewZealand,10/24/2018,33
NewZealand,10/24/2019,33
NewZealand,10/25/2016,0
NewZealand,10/25/2017,73
NewZealand,10/25/2018,48
NewZealand,10/25/2019,17
NewZealand,10/26/2016,0
NewZealand,10/26/2017,37
NewZealand,10/26/2018,44
NewZealand,10/26/2019,23
NewZealand,10/27/2016,0
NewZealand,10/27/2017,35
NewZealand,10/27/2018,39
NewZealand,10/27/2019,14
NewZealand,10/28/2016,0
NewZealand,10/28/2017,16
NewZealand,10/28/2018,11
NewZealand,10/28/2019,12
NewZealand,10/29/2016,0
NewZealand,10/29/2017,29
NewZealand,10/29/2018,4
NewZealand,10/29/2019,25
NewZealand,10/3/2016,0
NewZealand,10/3/2017,0
NewZealand,10/3/2018,79
NewZealand,10/3/2019,36
NewZealand,10/30/2016,0
NewZealand,10/30/2017,29
NewZealand,10/30/2018,8
NewZealand,10/30/2019,26
NewZealand,10/31/2016,0
NewZealand,10/31/2017,10
NewZealand,10/31/2018,35
NewZealand,10/31/2019,20
NewZealand,10/4/2016,1
NewZealand,10/4/2017,0
NewZealand,10/4/2018,100
NewZealand,10/4/2019,14
NewZealand,10/5/2016,2
NewZealand,10/5/2017,0
NewZealand,10/5/2018,100
NewZealand,10/5/2019,14
NewZealand,10/6/2016,0
NewZealand,10/6/2017,1
NewZealand,10/6/2018,149
NewZealand,10/6/2019,23
NewZealand,10/7/2016,1
NewZealand,10/7/2017,0
NewZealand,10/7/2018,97
NewZealand,10/7/2019,11
NewZealand,10/8/2016,0
NewZealand,10/8/2017,0
NewZealand,10/8/2018,96
NewZealand,10/8/2019,18
NewZealand,10/9/2016,1
NewZealand,10/9/2017,0
NewZealand,10/9/2018,206
NewZealand,10/9/2019,23
NewZealand,11/1/2016,0
NewZealand,11/1/2017,57
NewZealand,11/1/2018,23
NewZealand,11/1/2019,12
NewZealand,11/10/2016,0
NewZealand,11/10/2017,20
NewZealand,11/10/2018,23
NewZealand,11/10/2019,50
NewZealand,11/11/2016,1
NewZealand,11/11/2017,33
NewZealand,11/11/2018,16
NewZealand,11/11/2019,61
NewZealand,11/12/2016,1
NewZealand,11/12/2017,23
NewZealand,11/12/2018,42
NewZealand,11/12/2019,49
NewZealand,11/13/2016,1
NewZealand,11/13/2017,36
NewZealand,11/13/2018,15
NewZealand,11/13/2019,37
NewZealand,11/14/2016,1
NewZealand,11/14/2017,41
NewZealand,11/14/2018,23
NewZealand,11/14/2019,34
NewZealand,11/15/2016,1
NewZealand,11/15/2017,25
NewZealand,11/15/2018,54
NewZealand,11/15/2019,39
NewZealand,11/16/2016,1
NewZealand,11/16/2017,63
NewZealand,11/16/2018,37
NewZealand,11/16/2019,22
NewZealand,11/17/2016,1
NewZealand,11/17/2017,46
NewZealand,11/17/2018,26
NewZealand,11/17/2019,23
NewZealand,11/18/2016,1
NewZealand,11/18/2017,65
NewZealand,11/18/2018,29
NewZealand,11/18/2019,20
NewZealand,11/19/2016,0
NewZealand,11/19/2017,48
NewZealand,11/19/2018,35
NewZealand,11/19/2019,30
NewZealand,11/2/2016,0
NewZealand,11/2/2017,21
NewZealand,11/2/2018,31
NewZealand,11/2/2019,8
NewZealand,11/20/2016,1
NewZealand,11/20/2017,48
NewZealand,11/20/2018,61
NewZealand,11/20/2019,18
NewZealand,11/21/2016,0
NewZealand,11/21/2017,39
NewZealand,11/21/2018,61
NewZealand,11/21/2019,24
NewZealand,11/22/2016,0
NewZealand,11/22/2017,94
NewZealand,11/22/2018,19
NewZealand,11/22/2019,22
NewZealand,11/23/2016,0
NewZealand,11/23/2017,33
NewZealand,11/23/2018,38
NewZealand,11/23/2019,9
NewZealand,11/24/2016,0
NewZealand,11/24/2017,49
NewZealand,11/24/2018,40
NewZealand,11/24/2019,11
NewZealand,11/25/2016,0
NewZealand,11/25/2017,42
NewZealand,11/25/2018,120
NewZealand,11/25/2019,29
NewZealand,11/26/2016,2
NewZealand,11/26/2017,41
NewZealand,11/26/2018,94
NewZealand,11/26/2019,14
NewZealand,11/27/2016,0
NewZealand,11/27/2017,47
NewZealand,11/27/2018,45
NewZealand,11/27/2019,28
NewZealand,11/28/2016,1
NewZealand,11/28/2017,26
NewZealand,11/28/2018,60
NewZealand,11/28/2019,26
NewZealand,11/29/2016,0
NewZealand,11/29/2017,44
NewZealand,11/29/2018,53
NewZealand,11/29/2019,19
NewZealand,11/3/2016,0
NewZealand,11/3/2017,41
NewZealand,11/3/2018,56
NewZealand,11/3/2019,18
NewZealand,11/30/2016,1
NewZealand,11/30/2017,51
NewZealand,11/30/2018,61
NewZealand,11/30/2019,13
NewZealand,11/4/2016,0
NewZealand,11/4/2017,27
NewZealand,11/4/2018,41
NewZealand,11/4/2019,29
NewZealand,11/5/2016,0
NewZealand,11/5/2017,26
NewZealand,11/5/2018,38
NewZealand,11/5/2019,24
NewZealand,11/6/2016,0
NewZealand,11/6/2017,25
NewZealand,11/6/2018,30
NewZealand,11/6/2019,19
NewZealand,11/7/2016,2
NewZealand,11/7/2017,18
NewZealand,11/7/2018,27
NewZealand,11/7/2019,38
NewZealand,11/8/2016,0
NewZealand,11/8/2017,40
NewZealand,11/8/2018,29
NewZealand,11/8/2019,22
NewZealand,11/9/2016,1
NewZealand,11/9/2017,44
NewZealand,11/9/2018,44
NewZealand,11/9/2019,40
NewZealand,12/1/2016,0
NewZealand,12/1/2017,44
NewZealand,12/1/2018,48
NewZealand,12/1/2019,10
NewZealand,12/10/2016,0
NewZealand,12/10/2017,95
NewZealand,12/10/2018,67
NewZealand,12/10/2019,16
NewZealand,12/11/2016,0
NewZealand,12/11/2017,81
NewZealand,12/11/2018,52
NewZealand,12/11/2019,17
NewZealand,12/12/2016,2
NewZealand,12/12/2017,155
NewZealand,12/12/2018,39
NewZealand,12/12/2019,22
NewZealand,12/13/2016,0
NewZealand,12/13/2017,44
NewZealand,12/13/2018,83
NewZealand,12/13/2019,36
NewZealand,12/14/2016,0
NewZealand,12/14/2017,110
NewZealand,12/14/2018,64
NewZealand,12/14/2019,18
NewZealand,12/15/2016,0
NewZealand,12/15/2017,32
NewZealand,12/15/2018,40
NewZealand,12/15/2019,18
NewZealand,12/16/2016,0
NewZealand,12/16/2017,76
NewZealand,12/16/2018,41
NewZealand,12/16/2019,14
NewZealand,12/17/2016,0
NewZealand,12/17/2017,72
NewZealand,12/17/2018,58
NewZealand,12/17/2019,33
NewZealand,12/18/2016,1
NewZealand,12/18/2017,79
NewZealand,12/18/2018,52
NewZealand,12/18/2019,51
NewZealand,12/19/2016,1
NewZealand,12/19/2017,117
NewZealand,12/19/2018,54
NewZealand,12/19/2019,57
NewZealand,12/2/2016,1
NewZealand,12/2/2017,28
NewZealand,12/2/2018,39
NewZealand,12/2/2019,20
NewZealand,12/20/2016,0
NewZealand,12/20/2017,49
NewZealand,12/20/2018,51
NewZealand,12/20/2019,31
NewZealand,12/21/2016,1
NewZealand,12/21/2017,56
NewZealand,12/21/2018,21
NewZealand,12/21/2019,26
NewZealand,12/22/2016,1
NewZealand,12/22/2017,51
NewZealand,12/22/2018,38
NewZealand,12/22/2019,21
NewZealand,12/23/2016,0
NewZealand,12/23/2017,43
NewZealand,12/23/2018,59
NewZealand,12/23/2019,11
NewZealand,12/24/2016,0
NewZealand,12/24/2017,26
NewZealand,12/24/2018,38
NewZealand,12/24/2019,7
NewZealand,12/25/2016,0
NewZealand,12/25/2017,34
NewZealand,12/25/2018,23
NewZealand,12/26/2016,0
NewZealand,12/26/2017,24
NewZealand,12/26/2018,33
NewZealand,12/27/2016,0
NewZealand,12/27/2017,14
NewZealand,12/27/2018,24
NewZealand,12/28/2016,0
NewZealand,12/28/2017,23
NewZealand,12/28/2018,45
NewZealand,12/29/2016,0
NewZealand,12/29/2017,47
NewZealand,12/29/2018,12
NewZealand,12/3/2016,0
NewZealand,12/3/2017,88
NewZealand,12/3/2018,39
NewZealand,12/3/2019,19
NewZealand,12/30/2016,0
NewZealand,12/30/2017,22
NewZealand,12/30/2018,47
NewZealand,12/31/2016,0
NewZealand,12/31/2017,45
NewZealand,12/31/2018,32
NewZealand,12/4/2016,0
NewZealand,12/4/2017,47
NewZealand,12/4/2018,58
NewZealand,12/4/2019,21
NewZealand,12/5/2016,0
NewZealand,12/5/2017,43
NewZealand,12/5/2018,66
NewZealand,12/5/2019,21
NewZealand,12/6/2016,2
NewZealand,12/6/2017,237
NewZealand,12/6/2018,69
NewZealand,12/6/2019,9
NewZealand,12/7/2016,1
NewZealand,12/7/2017,398
NewZealand,12/7/2018,58
NewZealand,12/7/2019,22
NewZealand,12/8/2016,0
NewZealand,12/8/2017,138
NewZealand,12/8/2018,53
NewZealand,12/8/2019,24
NewZealand,12/9/2016,0
NewZealand,12/9/2017,66
NewZealand,12/9/2018,42
NewZealand,12/9/2019,19
NewZealand,2/1/2016,0
NewZealand,2/1/2017,2
NewZealand,2/1/2018,60
NewZealand,2/1/2019,25
NewZealand,2/10/2016,1
NewZealand,2/10/2017,0
NewZealand,2/10/2018,131
NewZealand,2/10/2019,53
NewZealand,2/11/2016,0
NewZealand,2/11/2017,0
NewZealand,2/11/2018,55
NewZealand,2/11/2019,41
NewZealand,2/12/2016,1
NewZealand,2/12/2017,0
NewZealand,2/12/2018,77
NewZealand,2/12/2019,33
NewZealand,2/13/2016,0
NewZealand,2/13/2017,2
NewZealand,2/13/2018,68
NewZealand,2/13/2019,20
NewZealand,2/14/2016,0
NewZealand,2/14/2017,2
NewZealand,2/14/2018,58
NewZealand,2/14/2019,27
NewZealand,2/15/2016,0
NewZealand,2/15/2017,0
NewZealand,2/15/2018,122
NewZealand,2/15/2019,21
NewZealand,2/16/2016,1
NewZealand,2/16/2017,0
NewZealand,2/16/2018,80
NewZealand,2/16/2019,20
NewZealand,2/17/2016,1
NewZealand,2/17/2017,0
NewZealand,2/17/2018,91
NewZealand,2/17/2019,21
NewZealand,2/18/2016,0
NewZealand,2/18/2017,0
NewZealand,2/18/2018,31
NewZealand,2/18/2019,31
NewZealand,2/19/2016,0
NewZealand,2/19/2017,0
NewZealand,2/19/2018,66
NewZealand,2/19/2019,29
NewZealand,2/2/2016,1
NewZealand,2/2/2017,2
NewZealand,2/2/2018,56
NewZealand,2/2/2019,12
NewZealand,2/20/2016,1
NewZealand,2/20/2017,1
NewZealand,2/20/2018,76
NewZealand,2/20/2019,48
NewZealand,2/21/2016,1
NewZealand,2/21/2017,0
NewZealand,2/21/2018,56
NewZealand,2/21/2019,26
NewZealand,2/22/2016,0
NewZealand,2/22/2017,0
NewZealand,2/22/2018,66
NewZealand,2/22/2019,35
NewZealand,2/23/2016,1
NewZealand,2/23/2017,0
NewZealand,2/23/2018,71
NewZealand,2/23/2019,10
NewZealand,2/24/2016,0
NewZealand,2/24/2017,1
NewZealand,2/24/2018,86
NewZealand,2/24/2019,27
NewZealand,2/25/2016,0
NewZealand,2/25/2017,0
NewZealand,2/25/2018,66
NewZealand,2/25/2019,45
NewZealand,2/26/2016,1
NewZealand,2/26/2017,0
NewZealand,2/26/2018,108
NewZealand,2/26/2019,35
NewZealand,2/27/2016,1
NewZealand,2/27/2017,1
NewZealand,2/27/2018,110
NewZealand,2/27/2019,32
NewZealand,2/28/2016,0
NewZealand,2/28/2017,0
NewZealand,2/28/2018,190
NewZealand,2/28/2019,31
NewZealand,2/29/2016,0
NewZealand,2/3/2016,1
NewZealand,2/3/2017,0
NewZealand,2/3/2018,71
NewZealand,2/3/2019,12
NewZealand,2/4/2016,0
NewZealand,2/4/2017,0
NewZealand,2/4/2018,35
NewZealand,2/4/2019,32
NewZealand,2/5/2016,0
NewZealand,2/5/2017,0
NewZealand,2/5/2018,88
NewZealand,2/5/2019,62
NewZealand,2/6/2016,0
NewZealand,2/6/2017,0
NewZealand,2/6/2018,55
NewZealand,2/6/2019,43
NewZealand,2/7/2016,0
NewZealand,2/7/2017,0
NewZealand,2/7/2018,69
NewZealand,2/7/2019,32
NewZealand,2/8/2016,0
NewZealand,2/8/2017,0
NewZealand,2/8/2018,118
NewZealand,2/8/2019,24
NewZealand,2/9/2016,1
NewZealand,2/9/2017,0
NewZealand,2/9/2018,63
NewZealand,2/9/2019,22
NewZealand,3/1/2016,0
NewZealand,3/1/2017,1
NewZealand,3/1/2018,146
NewZealand,3/1/2019,24
NewZealand,3/10/2016,0
NewZealand,3/10/2017,0
NewZealand,3/10/2018,184
NewZealand,3/10/2019,21
NewZealand,3/11/2016,0
NewZealand,3/11/2017,0
NewZealand,3/11/2018,185
NewZealand,3/11/2019,29
NewZealand,3/12/2016,0
NewZealand,3/12/2017,0
NewZealand,3/12/2018,250
NewZealand,3/12/2019,24
NewZealand,3/13/2016,0
NewZealand,3/13/2017,0
NewZealand,3/13/2018,128
NewZealand,3/13/2019,71
NewZealand,3/14/2016,1
NewZealand,3/14/2017,1
NewZealand,3/14/2018,102
NewZealand,3/14/2019,52
NewZealand,3/15/2016,0
NewZealand,3/15/2017,0
NewZealand,3/15/2018,144
NewZealand,3/15/2019,14
NewZealand,3/16/2016,0
NewZealand,3/16/2017,0
NewZealand,3/16/2018,99
NewZealand,3/16/2019,16
NewZealand,3/17/2016,0
NewZealand,3/17/2017,0
NewZealand,3/17/2018,121
NewZealand,3/17/2019,13
NewZealand,3/18/2016,0
NewZealand,3/18/2017,1
NewZealand,3/18/2018,178
NewZealand,3/18/2019,17
NewZealand,3/19/2016,0
NewZealand,3/19/2017,0
NewZealand,3/19/2018,137
NewZealand,3/19/2019,34
NewZealand,3/2/2016,0
NewZealand,3/2/2017,0
NewZealand,3/2/2018,62
NewZealand,3/2/2019,37
NewZealand,3/20/2016,0
NewZealand,3/20/2017,0
NewZealand,3/20/2018,94
NewZealand,3/20/2019,36
NewZealand,3/21/2016,0
NewZealand,3/21/2017,1
NewZealand,3/21/2018,67
NewZealand,3/21/2019,24
NewZealand,3/22/2016,0
NewZealand,3/22/2017,1
NewZealand,3/22/2018,47
NewZealand,3/22/2019,32
NewZealand,3/23/2016,0
NewZealand,3/23/2017,0
NewZealand,3/23/2018,62
NewZealand,3/23/2019,16
NewZealand,3/24/2016,0
NewZealand,3/24/2017,0
NewZealand,3/24/2018,64
NewZealand,3/24/2019,14
NewZealand,3/25/2016,0
NewZealand,3/25/2017,0
NewZealand,3/25/2018,60
NewZealand,3/25/2019,19
NewZealand,3/26/2016,0
NewZealand,3/26/2017,0
NewZealand,3/26/2018,84
NewZealand,3/26/2019,11
NewZealand,3/27/2016,0
NewZealand,3/27/2017,0
NewZealand,3/27/2018,93
NewZealand,3/27/2019,19
NewZealand,3/28/2016,0
NewZealand,3/28/2017,1
NewZealand,3/28/2018,89
NewZealand,3/28/2019,24
NewZealand,3/29/2016,0
NewZealand,3/29/2017,0
NewZealand,3/29/2018,47
NewZealand,3/29/2019,9
NewZealand,3/3/2016,0
NewZealand,3/3/2017,0
NewZealand,3/3/2018,156
NewZealand,3/3/2019,25
NewZealand,3/30/2016,1
NewZealand,3/30/2017,0
NewZealand,3/30/2018,45
NewZealand,3/30/2019,24
NewZealand,3/31/2016,1
NewZealand,3/31/2017,0
NewZealand,3/31/2018,86
NewZealand,3/31/2019,15
NewZealand,3/4/2016,0
NewZealand,3/4/2017,0
NewZealand,3/4/2018,249
NewZealand,3/4/2019,45
NewZealand,3/5/2016,0
NewZealand,3/5/2017,0
NewZealand,3/5/2018,318
NewZealand,3/5/2019,42
NewZealand,3/6/2016,0
NewZealand,3/6/2017,1
NewZealand,3/6/2018,183
NewZealand,3/6/2019,30
NewZealand,3/7/2016,0
NewZealand,3/7/2017,2
NewZealand,3/7/2018,259
NewZealand,3/7/2019,47
NewZealand,3/8/2016,0
NewZealand,3/8/2017,1
NewZealand,3/8/2018,270
NewZealand,3/8/2019,54
NewZealand,3/9/2016,0
NewZealand,3/9/2017,1
NewZealand,3/9/2018,467
NewZealand,3/9/2019,26
NewZealand,4/1/2016,3
NewZealand,4/1/2017,0
NewZealand,4/1/2018,90
NewZealand,4/1/2019,19
NewZealand,4/10/2016,0
NewZealand,4/10/2017,0
NewZealand,4/10/2018,36
NewZealand,4/10/2019,26
NewZealand,4/11/2016,0
NewZealand,4/11/2017,0
NewZealand,4/11/2018,73
NewZealand,4/11/2019,29
NewZealand,4/12/2016,0
NewZealand,4/12/2017,1
NewZealand,4/12/2018,62
NewZealand,4/12/2019,35
NewZealand,4/13/2016,0
NewZealand,4/13/2017,0
NewZealand,4/13/2018,92
NewZealand,4/13/2019,26
NewZealand,4/14/2016,1
NewZealand,4/14/2017,0
NewZealand,4/14/2018,51
NewZealand,4/14/2019,18
NewZealand,4/15/2016,0
NewZealand,4/15/2017,0
NewZealand,4/15/2018,43
NewZealand,4/15/2019,23
NewZealand,4/16/2016,0
NewZealand,4/16/2017,0
NewZealand,4/16/2018,49
NewZealand,4/16/2019,19
NewZealand,4/17/2016,1
NewZealand,4/17/2017,0
NewZealand,4/17/2018,71
NewZealand,4/17/2019,41
NewZealand,4/18/2016,0
NewZealand,4/18/2017,0
NewZealand,4/18/2018,49
NewZealand,4/18/2019,37
NewZealand,4/19/2016,0
NewZealand,4/19/2017,0
NewZealand,4/19/2018,57
NewZealand,4/19/2019,16
NewZealand,4/2/2016,4
NewZealand,4/2/2017,0
NewZealand,4/2/2018,51
NewZealand,4/2/2019,59
NewZealand,4/20/2016,0
NewZealand,4/20/2017,0
NewZealand,4/20/2018,68
NewZealand,4/20/2019,45
NewZealand,4/21/2016,1
NewZealand,4/21/2017,0
NewZealand,4/21/2018,48
NewZealand,4/21/2019,30
NewZealand,4/22/2016,0
NewZealand,4/22/2017,0
NewZealand,4/22/2018,50
NewZealand,4/22/2019,31
NewZealand,4/23/2016,0
NewZealand,4/23/2017,2
NewZealand,4/23/2018,63
NewZealand,4/23/2019,17
NewZealand,4/24/2016,0
NewZealand,4/24/2017,0
NewZealand,4/24/2018,52
NewZealand,4/24/2019,17
NewZealand,4/25/2016,0
NewZealand,4/25/2017,0
NewZealand,4/25/2018,73
NewZealand,4/25/2019,15
NewZealand,4/26/2016,0
NewZealand,4/26/2017,0
NewZealand,4/26/2018,80
NewZealand,4/26/2019,17
NewZealand,4/27/2016,0
NewZealand,4/27/2017,0
NewZealand,4/27/2018,43
NewZealand,4/27/2019,18
NewZealand,4/28/2016,0
NewZealand,4/28/2017,1
NewZealand,4/28/2018,78
NewZealand,4/28/2019,11
NewZealand,4/29/2016,1
NewZealand,4/29/2017,0
NewZealand,4/29/2018,31
NewZealand,4/29/2019,20
NewZealand,4/3/2016,3
NewZealand,4/3/2017,0
NewZealand,4/3/2018,52
NewZealand,4/3/2019,48
NewZealand,4/30/2016,0
NewZealand,4/30/2017,0
NewZealand,4/30/2018,0
NewZealand,4/30/2019,17
NewZealand,4/4/2016,1
NewZealand,4/4/2017,0
NewZealand,4/4/2018,51
NewZealand,4/4/2019,19
NewZealand,4/5/2016,4
NewZealand,4/5/2017,0
NewZealand,4/5/2018,42
NewZealand,4/5/2019,25
NewZealand,4/6/2016,0
NewZealand,4/6/2017,0
NewZealand,4/6/2018,70
NewZealand,4/6/2019,22
NewZealand,4/7/2016,0
NewZealand,4/7/2017,0
NewZealand,4/7/2018,217
NewZealand,4/7/2019,17
NewZealand,4/8/2016,0
NewZealand,4/8/2017,0
NewZealand,4/8/2018,97
NewZealand,4/8/2019,9
NewZealand,4/9/2016,0
NewZealand,4/9/2017,0
NewZealand,4/9/2018,54
NewZealand,4/9/2019,16
NewZealand,5/1/2016,0
NewZealand,5/1/2017,0
NewZealand,5/1/2018,72
NewZealand,5/1/2019,16
NewZealand,5/10/2016,1
NewZealand,5/10/2017,0
NewZealand,5/10/2018,128
NewZealand,5/10/2019,20
NewZealand,5/11/2016,0
NewZealand,5/11/2017,1
NewZealand,5/11/2018,66
NewZealand,5/11/2019,18
NewZealand,5/12/2016,0
NewZealand,5/12/2017,0
NewZealand,5/12/2018,52
NewZealand,5/12/2019,7
NewZealand,5/13/2016,0
NewZealand,5/13/2017,1
NewZealand,5/13/2018,43
NewZealand,5/13/2019,24
NewZealand,5/14/2016,0
NewZealand,5/14/2017,0
NewZealand,5/14/2018,33
NewZealand,5/14/2019,29
NewZealand,5/15/2016,0
NewZealand,5/15/2017,0
NewZealand,5/15/2018,43
NewZealand,5/15/2019,16
NewZealand,5/16/2016,0
NewZealand,5/16/2017,0
NewZealand,5/16/2018,49
NewZealand,5/16/2019,24
NewZealand,5/17/2016,2
NewZealand,5/17/2017,0
NewZealand,5/17/2018,40
NewZealand,5/17/2019,28
NewZealand,5/18/2016,0
NewZealand,5/18/2017,0
NewZealand,5/18/2018,52
NewZealand,5/18/2019,21
NewZealand,5/19/2016,0
NewZealand,5/19/2017,0
NewZealand,5/19/2018,27
NewZealand,5/19/2019,17
NewZealand,5/2/2016,1
NewZealand,5/2/2017,0
NewZealand,5/2/2018,50
NewZealand,5/2/2019,17
NewZealand,5/20/2016,0
NewZealand,5/20/2017,0
NewZealand,5/20/2018,58
NewZealand,5/20/2019,41
NewZealand,5/21/2016,1
NewZealand,5/21/2017,0
NewZealand,5/21/2018,84
NewZealand,5/21/2019,31
NewZealand,5/22/2016,0
NewZealand,5/22/2017,0
NewZealand,5/22/2018,45
NewZealand,5/22/2019,51
NewZealand,5/23/2016,0
NewZealand,5/23/2017,1
NewZealand,5/23/2018,58
NewZealand,5/23/2019,35
NewZealand,5/24/2016,0
NewZealand,5/24/2017,0
NewZealand,5/24/2018,86
NewZealand,5/24/2019,13
NewZealand,5/25/2016,1
NewZealand,5/25/2017,0
NewZealand,5/25/2018,87
NewZealand,5/25/2019,6
NewZealand,5/26/2016,0
NewZealand,5/26/2017,0
NewZealand,5/26/2018,60
NewZealand,5/26/2019,10
NewZealand,5/27/2016,0
NewZealand,5/27/2017,0
NewZealand,5/27/2018,36
NewZealand,5/27/2019,33
NewZealand,5/28/2016,0
NewZealand,5/28/2017,0
NewZealand,5/28/2018,58
NewZealand,5/28/2019,18
NewZealand,5/29/2016,1
NewZealand,5/29/2017,0
NewZealand,5/29/2018,37
NewZealand,5/29/2019,33
NewZealand,5/3/2016,0
NewZealand,5/3/2017,0
NewZealand,5/3/2018,44
NewZealand,5/3/2019,15
NewZealand,5/30/2016,0
NewZealand,5/30/2017,0
NewZealand,5/30/2018,85
NewZealand,5/30/2019,19
NewZealand,5/31/2016,0
NewZealand,5/31/2017,2
NewZealand,5/31/2018,77
NewZealand,5/31/2019,20
NewZealand,5/4/2016,0
NewZealand,5/4/2017,1
NewZealand,5/4/2018,69
NewZealand,5/4/2019,11
NewZealand,5/5/2016,0
NewZealand,5/5/2017,0
NewZealand,5/5/2018,34
NewZealand,5/5/2019,18
NewZealand,5/6/2016,0
NewZealand,5/6/2017,0
NewZealand,5/6/2018,27
NewZealand,5/6/2019,13
NewZealand,5/7/2016,0
NewZealand,5/7/2017,0
NewZealand,5/7/2018,43
NewZealand,5/7/2019,16
NewZealand,5/8/2016,0
NewZealand,5/8/2017,0
NewZealand,5/8/2018,97
NewZealand,5/8/2019,19
NewZealand,5/9/2016,0
NewZealand,5/9/2017,0
NewZealand,5/9/2018,77
NewZealand,5/9/2019,27
NewZealand,6/1/2016,0
NewZealand,6/1/2017,1
NewZealand,6/1/2018,63
NewZealand,6/1/2019,23
NewZealand,6/10/2016,3
NewZealand,6/10/2017,0
NewZealand,6/10/2018,31
NewZealand,6/10/2019,20
NewZealand,6/11/2016,4
NewZealand,6/11/2017,1
NewZealand,6/11/2018,42
NewZealand,6/11/2019,18
NewZealand,6/12/2016,1
NewZealand,6/12/2017,0
NewZealand,6/12/2018,33
NewZealand,6/12/2019,27
NewZealand,6/13/2016,3
NewZealand,6/13/2017,1
NewZealand,6/13/2018,70
NewZealand,6/13/2019,27
NewZealand,6/14/2016,4
NewZealand,6/14/2017,0
NewZealand,6/14/2018,63
NewZealand,6/14/2019,9
NewZealand,6/15/2016,3
NewZealand,6/15/2017,2
NewZealand,6/15/2018,61
NewZealand,6/15/2019,9
NewZealand,6/16/2016,3
NewZealand,6/16/2017,1
NewZealand,6/16/2018,59
NewZealand,6/16/2019,10
NewZealand,6/17/2016,1
NewZealand,6/17/2017,0
NewZealand,6/17/2018,46
NewZealand,6/17/2019,18
NewZealand,6/18/2016,1
NewZealand,6/18/2017,0
NewZealand,6/18/2018,22
NewZealand,6/18/2019,18
NewZealand,6/19/2016,0
NewZealand,6/19/2017,0
NewZealand,6/19/2018,28
NewZealand,6/19/2019,7
NewZealand,6/2/2016,1
NewZealand,6/2/2017,0
NewZealand,6/2/2018,29
NewZealand,6/2/2019,11
NewZealand,6/20/2016,0
NewZealand,6/20/2017,0
NewZealand,6/20/2018,40
NewZealand,6/20/2019,14
NewZealand,6/21/2016,2
NewZealand,6/21/2017,0
NewZealand,6/21/2018,19
NewZealand,6/21/2019,29
NewZealand,6/22/2016,1
NewZealand,6/22/2017,0
NewZealand,6/22/2018,28
NewZealand,6/22/2019,18
NewZealand,6/23/2016,1
NewZealand,6/23/2017,0
NewZealand,6/23/2018,32
NewZealand,6/23/2019,13
NewZealand,6/24/2016,2
NewZealand,6/24/2017,0
NewZealand,6/24/2018,43
NewZealand,6/24/2019,19
NewZealand,6/25/2016,0
NewZealand,6/25/2017,0
NewZealand,6/25/2018,48
NewZealand,6/25/2019,26
NewZealand,6/26/2016,2
NewZealand,6/26/2017,0
NewZealand,6/26/2018,31
NewZealand,6/26/2019,22
NewZealand,6/27/2016,0
NewZealand,6/27/2017,0
NewZealand,6/27/2018,55
NewZealand,6/27/2019,10
NewZealand,6/28/2016,0
NewZealand,6/28/2017,0
NewZealand,6/28/2018,62
NewZealand,6/28/2019,10
NewZealand,6/29/2016,0
NewZealand,6/29/2017,0
NewZealand,6/29/2018,38
NewZealand,6/29/2019,15
NewZealand,6/3/2016,3
NewZealand,6/3/2017,0
NewZealand,6/3/2018,33
NewZealand,6/3/2019,14
NewZealand,6/30/2016,0
NewZealand,6/30/2017,0
NewZealand,6/30/2018,60
NewZealand,6/30/2019,24
NewZealand,6/4/2016,1
NewZealand,6/4/2017,0
NewZealand,6/4/2018,86
NewZealand,6/4/2019,12
NewZealand,6/5/2016,0
NewZealand,6/5/2017,0
NewZealand,6/5/2018,61
NewZealand,6/5/2019,12
NewZealand,6/6/2016,0
NewZealand,6/6/2017,0
NewZealand,6/6/2018,63
NewZealand,6/6/2019,28
NewZealand,6/7/2016,2
NewZealand,6/7/2017,0
NewZealand,6/7/2018,49
NewZealand,6/7/2019,76
NewZealand,6/8/2016,0
NewZealand,6/8/2017,0
NewZealand,6/8/2018,58
NewZealand,6/8/2019,24
NewZealand,6/9/2016,1
NewZealand,6/9/2017,0
NewZealand,6/9/2018,53
NewZealand,6/9/2019,17
NewZealand,7/1/2016,0
NewZealand,7/1/2017,1
NewZealand,7/1/2018,52
NewZealand,7/1/2019,34
NewZealand,7/10/2016,0
